Human;WBSM Lin StanfordCoreNLPv3_9_1;WBSM Lin BioCNLPTokenizer;WBSM Lin WhiteSpace;WBSM Cai StanfordCoreNLPv3_9_1;WBSM Cai BioCNLPTokenizer;WBSM Cai WhiteSpace;WBSM Resnik StanfordCoreNLPv3_9_1;WBSM Resnik BioCNLPTokenizer;WBSM Resnik WhiteSpace;WBSM WuPalmerFast StanfordCoreNLPv3_9_1;WBSM WuPalmerFast BioCNLPTokenizer;WBSM WuPalmerFast WhiteSpace;WBSM JiangConrath StanfordCoreNLPv3_9_1;WBSM JiangConrath BioCNLPTokenizer;WBSM JiangConrath WhiteSpace;WBSM CosNormJConrath StanfordCoreNLPv3_9_1;WBSM CosNormJConrath BioCNLPTokenizer;WBSM CosNormJConrath WhiteSpace
3.0;0.41403933560541256;0.41403933560541256;0.41403933560541256;0.41403933560541256;0.41403933560541256;0.41403933560541256;0.41403933560541256;0.41403933560541256;0.41403933560541256;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.41403933560541256;0.41403933560541256;0.41403933560541256
1.2;0.304255531702266;0.26215206019559845;0.26215206019559845;0.304255531702266;0.26215206019559845;0.26215206019559845;0.304255531702266;0.26215206019559845;0.26215206019559845;0.7270477053176554;0.7307981486470351;0.7307981486470351;0.7307981486470351;0.7270477053176554;0.7307981486470351;0.304255531702266;0.26215206019559845;0.26215206019559845
0.2;0.11572751247156893;0.11952286093343938;0.11952286093343938;0.11572751247156893;0.11952286093343938;0.11952286093343938;0.11572751247156893;0.11952286093343938;0.11952286093343938;0.5535807194106618;0.5687501230847872;0.5687501230847872;0.5687501230847872;0.5535807194106618;0.5687501230847872;0.11572751247156893;0.11952286093343938;0.11952286093343938
0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.539163866017192;0.52;0.5661385170722978;0.52;0.539163866017192;0.5661385170722978;0.0;0.0;0.0
0.6;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.6281571075613133;0.6281571075613133;0.6281571075613133;0.6221710168382552;0.6221710168382552;0.6221710168382552;0.09701425001453319;0.09701425001453319;0.09701425001453319
0.2;0.1734944795898721;0.1734944795898721;0.1734944795898721;0.1734944795898721;0.1734944795898721;0.1734944795898721;0.1734944795898721;0.1734944795898721;0.1734944795898721;0.4305283859114459;0.4305283859114459;0.4305283859114459;0.4305283859114459;0.4305283859114459;0.4305283859114459;0.1734944795898721;0.1734944795898721;0.1734944795898721
0.2;0.09829463743659811;0.09829463743659811;0.09829463743659811;0.09829463743659811;0.09829463743659811;0.09829463743659811;0.09829463743659811;0.09829463743659811;0.09829463743659811;0.5003702332976756;0.5003702332976756;0.5003702332976756;0.5003702332976756;0.5003702332976756;0.5003702332976756;0.09829463743659811;0.09829463743659811;0.09829463743659811
0.0;0.0545544725589981;0.0545544725589981;0.0545544725589981;0.0545544725589981;0.0545544725589981;0.0545544725589981;0.0545544725589981;0.0545544725589981;0.0545544725589981;0.4866642633922875;0.4866642633922875;0.4866642633922875;0.4866642633922875;0.4866642633922875;0.4866642633922875;0.0545544725589981;0.0545544725589981;0.0545544725589981
0.2;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.681005224606999;0.681005224606999;0.681005224606999;0.681005224606999;0.681005224606999;0.681005224606999;0.2286647801900118;0.2286647801900118;0.2286647801900118
0.2;0.18090680674665818;0.18090680674665818;0.18090680674665818;0.18090680674665818;0.18090680674665818;0.18090680674665818;0.18090680674665818;0.18090680674665818;0.18090680674665818;0.5084751798731267;0.5084751798731267;0.5084751798731267;0.5084751798731267;0.5084751798731267;0.5084751798731267;0.18090680674665818;0.18090680674665818;0.18090680674665818
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5378528742004771;0.5378528742004771;0.5378528742004771;0.5378528742004771;0.5378528742004771;0.5378528742004771;0.0;0.0;0.0
2.8;0.2214037213850238;0.2214037213850238;0.2214037213850238;0.2214037213850238;0.2214037213850238;0.2214037213850238;0.2214037213850238;0.2214037213850238;0.2214037213850238;0.5855400437691199;0.5855400437691199;0.5855400437691199;0.5855400437691199;0.5855400437691199;0.5855400437691199;0.2214037213850238;0.2214037213850238;0.2214037213850238
2.0;0.15990053726670783;0.1709408646894569;0.1709408646894569;0.15990053726670783;0.1709408646894569;0.1709408646894569;0.15990053726670783;0.1709408646894569;0.1709408646894569;0.6560725053152419;0.6818105475930007;0.6818105475930007;0.68;0.6543303050815759;0.68;0.15990053726670783;0.1709408646894569;0.1709408646894569
4.0;0.5017452060042545;0.5017452060042545;0.5017452060042545;0.5017452060042545;0.5017452060042545;0.5017452060042545;0.5017452060042545;0.5017452060042545;0.5017452060042545;0.6671243849949912;0.6671243849949912;0.6671243849949912;0.6671243849949912;0.6671243849949912;0.6671243849949912;0.5017452060042545;0.5017452060042545;0.5017452060042545
3.0;0.21764287503300347;0.21764287503300347;0.21764287503300347;0.21764287503300347;0.21764287503300347;0.21764287503300347;0.21764287503300347;0.21764287503300347;0.21764287503300347;0.5196152422706631;0.5196152422706631;0.5196152422706631;0.5196152422706631;0.5196152422706631;0.5196152422706631;0.21764287503300347;0.21764287503300347;0.21764287503300347
3.2;0.3970333335883721;0.3970333335883721;0.3970333335883721;0.3970333335883721;0.3970333335883721;0.3970333335883721;0.3970333335883721;0.3970333335883721;0.3970333335883721;0.7160894433721885;0.7160894433721885;0.7160894433721885;0.7160894433721885;0.7160894433721885;0.7160894433721885;0.3970333335883721;0.3970333335883721;0.3970333335883721
1.6;0.15075567228888181;0.15075567228888181;0.15075567228888181;0.15075567228888181;0.15075567228888181;0.15075567228888181;0.15075567228888181;0.15075567228888181;0.15075567228888181;0.6546536707079771;0.6546536707079771;0.6546536707079771;0.6546536707079771;0.6546536707079771;0.6546536707079771;0.15075567228888181;0.15075567228888181;0.15075567228888181
2.4;0.22291128503014115;0.22291128503014115;0.2279211529192759;0.22291128503014115;0.22291128503014115;0.2279211529192759;0.22291128503014115;0.22291128503014115;0.2279211529192759;0.6250000000000001;0.6250000000000001;0.6086956521739131;0.6250000000000001;0.6250000000000001;0.6086956521739131;0.22291128503014115;0.22291128503014115;0.2279211529192759
3.2;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.6880329612324521;0.6880329612324521;0.6880329612324521;0.6880329612324521;0.6880329612324521;0.6880329612324521;0.3402069087198859;0.3402069087198859;0.3402069087198859
1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5533985905294664;0.5533985905294664;0.5533985905294664;0.5533985905294664;0.5533985905294664;0.5533985905294664;0.0;0.0;0.0
