Human;Jaccard None;Jaccard Default;Jaccard BIOSSES;Jaccard Blagec;Qgram None;Qgram Default;Qgram BIOSSES;Qgram Blagec;BlockDistance None;BlockDistance Default;BlockDistance BIOSSES;BlockDistance Blagec;OverlapCoefficient None;OverlapCoefficient Default;OverlapCoefficient BIOSSES;OverlapCoefficient Blagec;Levenshtein None;Levenshtein Default;Levenshtein BIOSSES;Levenshtein Blagec
3.0;0.05555555555555555;0.058823529411764705;0.2608695652173913;0.2608695652173913;0.23529411764705888;0.2513661202185792;0.3587443946188341;0.3587443946188341;0.10526317358016968;0.1111111044883728;0.41379308700561523;0.41379308700561523;0.1111111111111111;0.1111111111111111;0.42857142857142855;0.42857142857142855;0.3263157894736842;0.3369565217391305;0.327433628318584;0.327433628318584
1.2;0.125;0.10256410256410256;0.17647058823529413;0.17647058823529413;0.30933333333333335;0.3023255813953488;0.31707317073170727;0.31707317073170727;0.22641509771347046;0.1666666865348816;0.2647058963775635;0.2647058963775635;0.25;0.21052631578947367;0.36;0.36;0.2688679245283019;0.26041666666666663;0.2863247863247863;0.2863247863247863
0.2;0.025;0.0;0.06;0.06;0.12868632707774796;0.128133704735376;0.1863636363636364;0.1863636363636364;0.08510637283325195;0.0;0.09375;0.09375;0.07142857142857142;0.0;0.14285714285714285;0.14285714285714285;0.25296442687747034;0.2592592592592593;0.26027397260273977;0.26027397260273977
0.2;0.025;0.0;0.0;0.0;0.0771513353115727;0.07619047619047614;0.11282051282051286;0.11282051282051286;0.04166668653488159;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.19298245614035092;0.21226415094339623;0.20849420849420852;0.20849420849420852
0.6;0.0;0.0;0.05;0.05;0.1362007168458781;0.14440433212996395;0.15522388059701497;0.15522388059701497;0.0;0.0;0.07999998331069946;0.07999998331069946;0.0;0.0;0.11764705882352941;0.11764705882352941;0.18840579710144922;0.19565217391304346;0.22754491017964074;0.22754491017964074
0.2;0.07692307692307693;0.041666666666666664;0.09090909090909091;0.09090909090909091;0.16593886462882101;0.1552511415525114;0.2053231939163498;0.2053231939163498;0.13333332538604736;0.07999998331069946;0.21052628755569458;0.21052628755569458;0.2222222222222222;0.125;0.23076923076923078;0.23076923076923078;0.2645161290322581;0.27210884353741494;0.29239766081871343;0.29239766081871343
0.2;0.03125;0.0;0.05128205128205128;0.05128205128205128;0.12;0.10833333333333328;0.1619718309859155;0.1619718309859155;0.1111111044883728;0.0;0.09090906381607056;0.09090906381607056;0.07142857142857142;0.0;0.1111111111111111;0.1111111111111111;0.16923076923076918;0.16935483870967738;0.20408163265306123;0.20408163265306123
0.0;0.037037037037037035;0.0;0.02564102564102564;0.02564102564102564;0.0901639344262295;0.07692307692307687;0.11003236245954695;0.11003236245954695;0.0625;0.0;0.08888888359069824;0.08888888359069824;0.125;0.0;0.08333333333333333;0.08333333333333333;0.26347305389221554;0.2704402515723271;0.26442307692307687;0.26442307692307687
0.2;0.09090909090909091;0.0;0.12903225806451613;0.12903225806451613;0.09999999999999998;0.08333333333333337;0.18623481781376516;0.18623481781376516;0.14814811944961548;0.0;0.21052628755569458;0.21052628755569458;0.16666666666666666;0.0;0.23529411764705882;0.23529411764705882;0.25;0.2314814814814815;0.28148148148148144;0.28148148148148144
0.2;0.041666666666666664;0.0;0.09090909090909091;0.09090909090909091;0.13207547169811318;0.11764705882352944;0.1428571428571429;0.1428571428571429;0.07692307233810425;0.0;0.1666666865348816;0.1666666865348816;0.125;0.0;0.2727272727272727;0.2727272727272727;0.21232876712328763;0.22142857142857142;0.21590909090909094;0.21590909090909094
2.0;0.05555555555555555;0.0;0.0;0.0;0.17808219178082196;0.15492957746478875;0.1477272727272727;0.1477272727272727;0.10526317358016968;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.28888888888888886;0.2727272727272727;0.2777777777777778;0.2777777777777778
2.8;0.13333333333333333;0.14285714285714285;0.11363636363636363;0.11363636363636363;0.26855123674911663;0.26909090909090905;0.24927536231884062;0.24927536231884062;0.21621620655059814;0.24242424964904785;0.192307710647583;0.192307710647583;0.36363636363636365;0.4;0.3333333333333333;0.3333333333333333;0.24338624338624337;0.2404371584699454;0.2532188841201717;0.2532188841201717
2.0;0.04;0.04;0.08571428571428572;0.08571428571428572;0.12121212121212122;0.13215859030837007;0.1697416974169742;0.1697416974169742;0.07692307233810425;0.07692307233810425;0.1499999761581421;0.1499999761581421;0.08333333333333333;0.08333333333333333;0.1875;0.1875;0.1228070175438597;0.1578947368421053;0.19718309859154926;0.19718309859154926
4.0;0.36363636363636365;0.3;0.3333333333333333;0.3333333333333333;0.639344262295082;0.6101694915254237;0.6143790849673203;0.6143790849673203;0.5333333015441895;0.4615384340286255;0.5;0.5;0.5714285714285714;0.5;0.5454545454545454;0.5454545454545454;0.532258064516129;0.5166666666666666;0.5194805194805194;0.5194805194805194
3.0;0.05263157894736842;0.05555555555555555;0.11538461538461539;0.11538461538461539;0.25988700564971756;0.2857142857142857;0.2692307692307693;0.2692307692307693;0.10000002384185791;0.10526317358016968;0.19999998807907104;0.19999998807907104;0.14285714285714285;0.14285714285714285;0.3;0.3;0.18000000000000005;0.20408163265306123;0.2032520325203252;0.2032520325203252
3.2;0.11538461538461539;0.125;0.22857142857142856;0.22857142857142856;0.2426778242677824;0.2468085106382979;0.33333333333333337;0.33333333333333337;0.20689654350280762;0.2222222089767456;0.3478260636329651;0.3478260636329651;0.3333333333333333;0.42857142857142855;0.5714285714285714;0.5714285714285714;0.22807017543859653;0.23391812865497075;0.27314814814814814;0.27314814814814814
1.6;0.0625;0.0;0.1111111111111111;0.1111111111111111;0.10631229235880402;0.09756097560975607;0.1515151515151515;0.1515151515151515;0.10526317358016968;0.0;0.17391306161880493;0.17391306161880493;0.14285714285714285;0.0;0.2222222222222222;0.2222222222222222;0.2349397590361446;0.23717948717948723;0.23888888888888893;0.23888888888888893
2.4;0.08;0.045454545454545456;0.12121212121212122;0.12121212121212122;0.26315789473684215;0.26136363636363635;0.28936170212765955;0.28936170212765955;0.13333332538604736;0.08695650100708008;0.21052628755569458;0.21052628755569458;0.18181818181818182;0.1111111111111111;0.2857142857142857;0.2857142857142857;0.35185185185185186;0.34615384615384615;0.29655172413793107;0.29655172413793107
3.2;0.18181818181818182;0.14285714285714285;0.2;0.2;0.37;0.3571428571428571;0.39330543933054396;0.39330543933054396;0.307692289352417;0.25;0.34285712242126465;0.34285712242126465;0.36363636363636365;0.3;0.4166666666666667;0.4166666666666667;0.39655172413793105;0.38596491228070173;0.3972602739726028;0.3972602739726028
1.8;0.06666666666666667;0.0;0.0;0.0;0.05084745762711862;0.0357142857142857;0.06060606060606055;0.06060606060606055;0.125;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.2432432432432432;0.22857142857142854;0.24096385542168675;0.24096385542168675
