Human;WBSM Lin Biosses2017;WBSM Lin nltk2018;WBSM Lin None;WBSM Cai Biosses2017;WBSM Cai nltk2018;WBSM Cai None;WBSM Resnik Biosses2017;WBSM Resnik nltk2018;WBSM Resnik None;WBSM WuPalmerFast Biosses2017;WBSM WuPalmerFast nltk2018;WBSM WuPalmerFast None;WBSM JiangConrath Biosses2017;WBSM JiangConrath nltk2018;WBSM JiangConrath None;WBSM CosNormJConrath Biosses2017;WBSM CosNormJConrath nltk2018;WBSM CosNormJConrath None
2.9;0.5661385170722979;0.5661385170722979;0.5824352060364906;0.5661385170722979;0.5661385170722979;0.5824352060364906;0.5661385170722979;0.5661385170722979;0.5824352060364906;0.823544659658244;0.823544659658244;0.7918305663862506;0.823544659658244;0.823544659658244;0.7918305663862506;0.5661385170722979;0.5661385170722979;0.5824352060364906
2.0;0.21320071635561047;0.21320071635561047;0.3418817293789138;0.21320071635561047;0.21320071635561047;0.3418817293789138;0.21320071635561047;0.21320071635561047;0.3418817293789138;0.8188783848020149;0.8188783848020149;0.8243357397108934;0.8181818181818182;0.8181818181818182;0.8236877675803729;0.21320071635561047;0.21320071635561047;0.3418817293789138
3.75;0.6131393394849657;0.6131393394849657;0.6885303726590962;0.6131393394849657;0.6131393394849657;0.6885303726590962;0.6131393394849657;0.6131393394849657;0.6885303726590962;0.8229511997978236;0.8229511997978236;0.8541985556144386;0.8229511997978236;0.8229511997978236;0.8541985556144386;0.6131393394849657;0.6131393394849657;0.6885303726590962
3.0;0.7484551991837489;0.7484551991837489;0.7262730392025629;0.7484551991837489;0.7484551991837489;0.7262730392025629;0.7484551991837489;0.7484551991837489;0.7262730392025629;0.8838834764831844;0.8838834764831844;0.8743856497851876;0.8838834764831844;0.8838834764831844;0.8743856497851876;0.7484551991837489;0.7484551991837489;0.7262730392025629
3.0;0.38949041885226005;0.39471871210422066;0.47958315233127197;0.38949041885226005;0.39471871210422066;0.47958315233127197;0.38949041885226005;0.39471871210422066;0.47958315233127197;0.8286633855408044;0.8251369970070347;0.8326663997864532;0.8286633855408044;0.8251369970070347;0.8326663997864532;0.38949041885226005;0.39471871210422066;0.47958315233127197
1.5;0.11952286093343936;0.11952286093343936;0.2857142857142857;0.11952286093343936;0.11952286093343936;0.2857142857142857;0.11952286093343936;0.11952286093343936;0.2857142857142857;0.6689936080056726;0.6689936080056726;0.7419074104096305;0.6689936080056726;0.6689936080056726;0.7378647873726218;0.11952286093343936;0.11952286093343936;0.2857142857142857
2.4;0.3651483716701107;0.3651483716701107;0.46291004988627577;0.3651483716701107;0.3651483716701107;0.46291004988627577;0.3651483716701107;0.3651483716701107;0.46291004988627577;0.6708203932499369;0.6708203932499369;0.7130240959073808;0.6708203932499369;0.6708203932499369;0.7130240959073808;0.3651483716701107;0.3651483716701107;0.46291004988627577
3.0;0.6614769048245084;0.672411148135389;0.6978756418223925;0.6614769048245084;0.672411148135389;0.6978756418223925;0.6614769048245084;0.672411148135389;0.6978756418223925;0.8971651128347827;0.8947540418023477;0.875044508197167;0.8971651128347827;0.8947540418023477;0.875044508197167;0.6614769048245084;0.672411148135389;0.6978756418223925
0.0;0.0890870806374748;0.0890870806374748;0.2100420126042015;0.0890870806374748;0.0890870806374748;0.2100420126042015;0.0890870806374748;0.0890870806374748;0.2100420126042015;0.7071067811865476;0.7071067811865476;0.7336739820667776;0.7071067811865476;0.7071067811865476;0.7336739820667776;0.0890870806374748;0.0890870806374748;0.2100420126042015
3.5;0.3076923076923077;0.3076923076923077;0.3872983346207417;0.3076923076923077;0.3076923076923077;0.3872983346207417;0.3076923076923077;0.3076923076923077;0.3872983346207417;0.7058823529411765;0.7058823529411765;0.7499999999999999;0.7058823529411765;0.7058823529411765;0.7499999999999999;0.3076923076923077;0.3076923076923077;0.3872983346207417
3.5;0.8520128672302585;0.8520128672302585;0.8743856497851876;0.8520128672302585;0.8520128672302585;0.8743856497851876;0.8520128672302585;0.8520128672302585;0.8743856497851876;0.9146591207600472;0.9146591207600472;0.9271050693011066;0.9146591207600472;0.9146591207600472;0.9271050693011066;0.8520128672302585;0.8520128672302585;0.8743856497851876
3.75;0.7071067811865475;0.7071067811865475;0.7302967433402214;0.7071067811865475;0.7071067811865475;0.7302967433402214;0.7071067811865475;0.7071067811865475;0.7302967433402214;0.8432740427115678;0.8432740427115678;0.8362420100070909;0.8432740427115678;0.8432740427115678;0.8362420100070909;0.7071067811865475;0.7071067811865475;0.7302967433402214
4.9;0.9207509207513811;0.9181561700975343;0.9196009797434058;0.9207509207513811;0.9181561700975343;0.9196009797434058;0.9207509207513811;0.9181561700975343;0.9196009797434058;0.9379580992210838;0.9359709753334591;0.9320589306096471;0.9379580992210838;0.9359709753334591;0.9320589306096471;0.9207509207513811;0.9181561700975343;0.9196009797434058
1.25;0.09245003270420486;0.09805806756909201;0.2703690352179376;0.09245003270420486;0.09805806756909201;0.2703690352179376;0.09245003270420486;0.09805806756909201;0.2703690352179376;0.6537204504606136;0.6301260378126045;0.7487048859271456;0.6537204504606136;0.6301260378126045;0.7487048859271456;0.09245003270420486;0.09805806756909201;0.2703690352179376
3.0;0.7324670207647144;0.7324670207647144;0.7699188535494524;0.7324670207647144;0.7324670207647144;0.7699188535494524;0.7324670207647144;0.7324670207647144;0.7699188535494524;0.9057894597833126;0.9057894597833126;0.9135468796041984;0.9057894597833126;0.9057894597833126;0.9135468796041984;0.7324670207647144;0.7324670207647144;0.7699188535494524
3.75;0.36363636363636365;0.36363636363636365;0.4451319072597257;0.36363636363636365;0.36363636363636365;0.4451319072597257;0.36363636363636365;0.36363636363636365;0.4451319072597257;0.8072921046507833;0.8072921046507833;0.7618603398563958;0.8017837257372732;0.8017837257372732;0.7572401854185359;0.36363636363636365;0.36363636363636365;0.4451319072597257
2.0;0.18257418583505536;0.18257418583505536;0.3086066999241839;0.18257418583505536;0.18257418583505536;0.3086066999241839;0.18257418583505536;0.18257418583505536;0.3086066999241839;0.5728918992315464;0.5728918992315464;0.6262242910851494;0.5728918992315464;0.5728918992315464;0.6262242910851494;0.18257418583505536;0.18257418583505536;0.3086066999241839
3.0;0.6155870112510924;0.6155870112510924;0.6527912098338668;0.6155870112510924;0.6155870112510924;0.6527912098338668;0.6155870112510924;0.6155870112510924;0.6527912098338668;0.9211794389974822;0.9211794389974822;0.9317513459447097;0.9207368843792512;0.9207368843792512;0.9315885051121782;0.6155870112510924;0.6155870112510924;0.6527912098338668
3.0;0.19069251784911848;0.20100756305184242;0.2867696673382022;0.19069251784911848;0.20100756305184242;0.2867696673382022;0.19069251784911848;0.20100756305184242;0.2867696673382022;0.6030226891555273;0.5715476066494082;0.6082151026175462;0.6030226891555273;0.5715476066494082;0.606128125356204;0.19069251784911848;0.20100756305184242;0.2867696673382022
2.1;0.35805743701971643;0.35805743701971643;0.36514837167011077;0.35805743701971643;0.35805743701971643;0.36514837167011077;0.35805743701971643;0.35805743701971643;0.36514837167011077;0.9304842103984708;0.9304842103984708;0.8750000000000001;0.9304842103984708;0.9304842103984708;0.8750000000000001;0.35805743701971643;0.35805743701971643;0.36514837167011077
3.0;0.35355339059327373;0.37499999999999994;0.43301270189221935;0.35355339059327373;0.37499999999999994;0.43301270189221935;0.35355339059327373;0.37499999999999994;0.43301270189221935;0.8362420100070909;0.8215838362577491;0.7777777777777779;0.8362420100070909;0.8215838362577491;0.7777777777777779;0.35355339059327373;0.37499999999999994;0.43301270189221935
1.5;0.13363062095621217;0.13363062095621217;0.25000000000000006;0.13363062095621217;0.13363062095621217;0.25000000000000006;0.13363062095621217;0.13363062095621217;0.25000000000000006;0.6030226891555273;0.6030226891555273;0.6013377943029549;0.6030226891555273;0.6030226891555273;0.6013377943029549;0.13363062095621217;0.13363062095621217;0.25000000000000006
4.75;0.5720775535473553;0.5720775535473553;0.6013377943029549;0.5720775535473553;0.5720775535473553;0.6013377943029549;0.5720775535473553;0.5720775535473553;0.6013377943029549;0.8461538461538463;0.8461538461538463;0.8003267306650412;0.8461538461538463;0.8461538461538463;0.8003267306650412;0.5720775535473553;0.5720775535473553;0.6013377943029549
3.6;0.5330017908890261;0.5330017908890261;0.5262348115842176;0.5330017908890261;0.5330017908890261;0.5262348115842176;0.5330017908890261;0.5330017908890261;0.5262348115842176;0.8333333333333335;0.8333333333333335;0.8280786712108251;0.8333333333333335;0.8333333333333335;0.8280786712108251;0.5330017908890261;0.5330017908890261;0.5262348115842176
3.0;0.5520524474738834;0.5714285714285714;0.5564148840746571;0.5520524474738834;0.5714285714285714;0.5564148840746571;0.5520524474738834;0.5714285714285714;0.5564148840746571;0.8910386965376783;0.8853161843515542;0.8675721561969439;0.8947368421052629;0.8888888888888891;0.8695652173913044;0.5520524474738834;0.5714285714285714;0.5564148840746571
3.25;0.2222222222222222;0.2222222222222222;0.2773500981126146;0.2222222222222222;0.2222222222222222;0.2773500981126146;0.2222222222222222;0.2222222222222222;0.2773500981126146;0.6666666666666667;0.6666666666666667;0.6149186938124421;0.6666666666666667;0.6666666666666667;0.6149186938124421;0.2222222222222222;0.2222222222222222;0.2773500981126146
3.0;0.6350852961085883;0.6350852961085883;0.5896919751144688;0.6350852961085883;0.6350852961085883;0.5896919751144688;0.6350852961085883;0.6350852961085883;0.5896919751144688;0.8858795678282981;0.8858795678282981;0.8593378488473195;0.8858795678282981;0.8858795678282981;0.8593378488473195;0.6350852961085883;0.6350852961085883;0.5896919751144688
1.5;0.6092717958449424;0.6092717958449424;0.6978631577988531;0.6092717958449424;0.6092717958449424;0.6978631577988531;0.6092717958449424;0.6092717958449424;0.6978631577988531;0.8593378488473195;0.8593378488473195;0.8573214099741123;0.8593378488473195;0.8593378488473195;0.8573214099741123;0.6092717958449424;0.6092717958449424;0.6978631577988531
0.0;0.06482037235521644;0.06900655593423542;0.14907119849998599;0.06482037235521644;0.06900655593423542;0.14907119849998599;0.06482037235521644;0.06900655593423542;0.14907119849998599;0.8006407690254358;0.7833494518006403;0.7416860311819433;0.8006407690254358;0.7833494518006403;0.7413994892191247;0.06482037235521644;0.06900655593423542;0.14907119849998599
3.9;0.8790490729915326;0.8790490729915326;0.8755950357709132;0.8790490729915326;0.8790490729915326;0.8755950357709132;0.8790490729915326;0.8790490729915326;0.8755950357709132;0.9534625892455921;0.9534625892455921;0.9486832980505138;0.9534625892455921;0.9534625892455921;0.9486832980505138;0.8790490729915326;0.8790490729915326;0.8755950357709132
4.45;0.8581163303210331;0.8581163303210331;0.8280786712108251;0.8581163303210331;0.8581163303210331;0.8280786712108251;0.8581163303210331;0.8581163303210331;0.8280786712108251;0.9574271077563381;0.9574271077563381;0.9393364366277241;0.9574271077563381;0.9574271077563381;0.9393364366277241;0.8581163303210331;0.8581163303210331;0.8280786712108251
0.0;0.0;0.0;0.2988071523335984;0.0;0.0;0.2988071523335984;0.0;0.0;0.2988071523335984;0.7500000000000001;0.7500000000000001;0.7916666666666667;0.7500000000000001;0.7500000000000001;0.7916666666666667;0.0;0.0;0.2988071523335984
3.0;0.3796283011826483;0.3796283011826483;0.3826918985879519;0.3796283011826483;0.3796283011826483;0.3826918985879519;0.3796283011826483;0.3796283011826483;0.3826918985879519;0.8690104995431539;0.8690104995431539;0.8487234223251519;0.8680790595108567;0.8680790595108567;0.847579379526013;0.3796283011826483;0.3796283011826483;0.3826918985879519
3.6;0.49029033784546;0.4558423058385518;0.5669467095138409;0.49029033784546;0.4558423058385518;0.5669467095138409;0.49029033784546;0.4558423058385518;0.5669467095138409;0.8970852271450606;0.8807048459279794;0.85106449634699;0.8970852271450606;0.8807048459279794;0.85106449634699;0.49029033784546;0.4558423058385518;0.5669467095138409
3.5;0.7001400420140049;0.7001400420140049;0.7324670207647144;0.7001400420140049;0.7001400420140049;0.7324670207647144;0.7001400420140049;0.7001400420140049;0.7324670207647144;0.9441184558256678;0.9441184558256678;0.9309717463747537;0.9459053029269171;0.9459053029269171;0.9325048082403138;0.7001400420140049;0.7001400420140049;0.7324670207647144
3.45;0.9198662110078;0.9198662110078;0.9142324078276748;0.9198662110078;0.9198662110078;0.9142324078276748;0.9198662110078;0.9198662110078;0.9142324078276748;0.960768922830523;0.960768922830523;0.9463204468147676;0.960768922830523;0.960768922830523;0.9463204468147676;0.9198662110078;0.9198662110078;0.9142324078276748
3.0;0.6227523687795278;0.6227523687795278;0.6559360493526302;0.6227523687795278;0.6227523687795278;0.6559360493526302;0.6227523687795278;0.6227523687795278;0.6559360493526302;0.838870492807861;0.838870492807861;0.8498365855987975;0.838870492807861;0.838870492807861;0.8498365855987975;0.6227523687795278;0.6227523687795278;0.6559360493526302
3.0;0.6227991553292184;0.6227991553292184;0.629940788348712;0.6227991553292184;0.6227991553292184;0.629940788348712;0.6227991553292184;0.6227991553292184;0.629940788348712;0.9118747918457503;0.9118747918457503;0.9037875998291465;0.9128709291752769;0.9128709291752769;0.9045340337332909;0.6227991553292184;0.6227991553292184;0.629940788348712
3.5;0.8703882797784892;0.8703882797784892;0.9036961141150639;0.8703882797784892;0.8703882797784892;0.9036961141150639;0.8703882797784892;0.8703882797784892;0.9036961141150639;0.9389710680668849;0.9389710680668849;0.9539590550898286;0.9389710680668849;0.9389710680668849;0.9539590550898286;0.8703882797784892;0.8703882797784892;0.9036961141150639
4.2;0.9534625892455924;0.9486832980505138;0.9682458365518541;0.9534625892455924;0.9486832980505138;0.9682458365518541;0.9534625892455924;0.9486832980505138;0.9682458365518541;1.0;0.9999999999999998;1.0;1.0;0.9999999999999998;1.0;0.9534625892455924;0.9486832980505138;0.9682458365518541
3.25;0.4984877908767168;0.4984877908767168;0.5444357229372963;0.4984877908767168;0.4984877908767168;0.5444357229372963;0.4984877908767168;0.4984877908767168;0.5444357229372963;0.8364367286270158;0.8364367286270158;0.8361802627314887;0.8364367286270158;0.8364367286270158;0.8361802627314887;0.4984877908767168;0.4984877908767168;0.5444357229372963
2.0;0.40201512610368484;0.40201512610368484;0.3202563076101743;0.40201512610368484;0.40201512610368484;0.3202563076101743;0.40201512610368484;0.40201512610368484;0.3202563076101743;0.8593378488473195;0.8593378488473195;0.7647058823529411;0.8593378488473195;0.8593378488473195;0.7647058823529411;0.40201512610368484;0.40201512610368484;0.3202563076101743
0.0;0.0;0.0;0.16666666666666669;0.0;0.0;0.16666666666666669;0.0;0.0;0.16666666666666669;0.7412493166611013;0.7412493166611013;0.7456011350793257;0.7412493166611013;0.7412493166611013;0.7456011350793257;0.0;0.0;0.16666666666666669
4.25;0.7462025072446364;0.7462025072446364;0.7715167498104596;0.7462025072446364;0.7462025072446364;0.7715167498104596;0.7462025072446364;0.7462025072446364;0.7715167498104596;0.8040302522073697;0.8040302522073697;0.8153742483272114;0.8040302522073697;0.8040302522073697;0.8153742483272114;0.7462025072446364;0.7462025072446364;0.7715167498104596
4.25;0.6963106238227914;0.6674238124719146;0.6428571428571429;0.6963106238227914;0.6674238124719146;0.6428571428571429;0.6963106238227914;0.6674238124719146;0.6428571428571429;0.894427190999916;0.8864052604279183;0.8488746876271654;0.894427190999916;0.8864052604279183;0.8488746876271654;0.6963106238227914;0.6674238124719146;0.6428571428571429
3.0;0.7222222222222223;0.7222222222222223;0.7619047619047619;0.7222222222222223;0.7222222222222223;0.7619047619047619;0.7222222222222223;0.7222222222222223;0.7619047619047619;0.9047619047619048;0.9047619047619048;0.9166666666666669;0.9047619047619048;0.9047619047619048;0.9166666666666669;0.7222222222222223;0.7222222222222223;0.7619047619047619
1.5;0.3846153846153847;0.3846153846153847;0.42857142857142855;0.3846153846153847;0.3846153846153847;0.42857142857142855;0.3846153846153847;0.3846153846153847;0.42857142857142855;0.8959786703810408;0.8959786703810408;0.9011271137791659;0.8959786703810408;0.8959786703810408;0.9011271137791659;0.3846153846153847;0.3846153846153847;0.42857142857142855
4.25;0.7378647873726218;0.7378647873726218;0.7715167498104596;0.7378647873726218;0.7378647873726218;0.7715167498104596;0.7378647873726218;0.7378647873726218;0.7715167498104596;0.9090909090909091;0.9090909090909091;0.8970852271450606;0.9090909090909091;0.9090909090909091;0.8970852271450606;0.7378647873726218;0.7378647873726218;0.7715167498104596
3.5;0.5222329678670935;0.5017452060042545;0.5740378478819278;0.5222329678670935;0.5017452060042545;0.5740378478819278;0.5222329678670935;0.5017452060042545;0.5740378478819278;0.8377666092856134;0.8143279274805704;0.8275353858384636;0.8320502943378437;0.807207352795575;0.8249579113843054;0.5222329678670935;0.5017452060042545;0.5740378478819278
3.75;0.6454972243679028;0.6225430174794672;0.6196773353931867;0.6454972243679028;0.6225430174794672;0.6196773353931867;0.6454972243679028;0.6225430174794672;0.6196773353931867;0.9534625892455921;0.9511897312113418;0.8828295892956408;0.9534625892455921;0.9511897312113418;0.8828295892956408;0.6454972243679028;0.6225430174794672;0.6196773353931867
3.75;0.8807048459279794;0.8703882797784892;0.8767140075192092;0.8807048459279794;0.8703882797784892;0.8767140075192092;0.8807048459279794;0.8703882797784892;0.8767140075192092;0.9230769230769232;0.9166666666666669;0.9095085938862486;0.9230769230769232;0.9166666666666669;0.9095085938862486;0.8807048459279794;0.8703882797784892;0.8767140075192092
3.75;0.7627700713964737;0.7627700713964737;0.794996299293326;0.7627700713964737;0.7627700713964737;0.794996299293326;0.7627700713964737;0.7627700713964737;0.794996299293326;0.9166666666666669;0.9166666666666669;0.9066928292470475;0.9166666666666669;0.9166666666666669;0.9066928292470475;0.7627700713964737;0.7627700713964737;0.794996299293326
3.5;0.7071067811865475;0.7071067811865475;0.6708203932499369;0.7071067811865475;0.7071067811865475;0.6708203932499369;0.7071067811865475;0.7071067811865475;0.6708203932499369;0.9045340337332909;0.9045340337332909;0.8819171036881969;0.9045340337332909;0.9045340337332909;0.8819171036881969;0.7071067811865475;0.7071067811865475;0.6708203932499369
4.25;0.9999999999999999;0.9999999999999999;0.9166666666666669;0.9999999999999999;0.9999999999999999;0.9166666666666669;0.9999999999999999;0.9999999999999999;0.9166666666666669;0.9999999999999999;0.9999999999999999;0.960768922830523;0.9999999999999999;0.9999999999999999;0.960768922830523;0.9999999999999999;0.9999999999999999;0.9166666666666669
3.0;0.7559289460184544;0.7559289460184544;0.7559289460184545;0.7559289460184544;0.7559289460184544;0.7559289460184545;0.7559289460184544;0.7559289460184544;0.7559289460184545;0.9636241116594316;0.9636241116594316;0.9258200997725516;0.9636241116594316;0.9636241116594316;0.9258200997725516;0.7559289460184544;0.7559289460184544;0.7559289460184545
3.5;0.7302967433402214;0.7302967433402214;0.79115480528524;0.7302967433402214;0.7302967433402214;0.79115480528524;0.7302967433402214;0.7302967433402214;0.79115480528524;0.8807048459279794;0.8807048459279794;0.8902638145194514;0.8807048459279794;0.8807048459279794;0.8902638145194514;0.7302967433402214;0.7302967433402214;0.79115480528524
3.35;0.686406472983644;0.686406472983644;0.7298004491997617;0.686406472983644;0.686406472983644;0.7298004491997617;0.686406472983644;0.686406472983644;0.7298004491997617;0.7893522173763263;0.7893522173763263;0.8179128813519699;0.7893522173763263;0.7893522173763263;0.8179128813519699;0.686406472983644;0.686406472983644;0.7298004491997617
3.25;0.4351941398892446;0.4351941398892446;0.4803844614152615;0.4351941398892446;0.4351941398892446;0.4803844614152615;0.4351941398892446;0.4351941398892446;0.4803844614152615;0.7216878364870323;0.7216878364870323;0.7399400733959438;0.7216878364870323;0.7216878364870323;0.7399400733959438;0.4351941398892446;0.4351941398892446;0.4803844614152615
4.4;0.7205766921228922;0.7526178090063818;0.7333333333333333;0.7205766921228922;0.7526178090063818;0.7333333333333333;0.7205766921228922;0.7526178090063818;0.7333333333333333;0.9354143466934853;0.9309493362512627;0.9459053029269171;0.9354143466934853;0.9309493362512627;0.9459053029269171;0.7205766921228922;0.7526178090063818;0.7333333333333333
5.0;0.9999999999999998;0.9999999999999998;0.9198662110078;0.9999999999999998;0.9999999999999998;0.9198662110078;0.9999999999999998;0.9999999999999998;0.9198662110078;0.9999999999999998;0.9999999999999998;0.9198662110078;0.9999999999999998;0.9999999999999998;0.9198662110078;0.9999999999999998;0.9999999999999998;0.9198662110078
4.4;0.8215838362577491;0.8215838362577491;0.8767140075192092;0.8215838362577491;0.8215838362577491;0.8767140075192092;0.8215838362577491;0.8215838362577491;0.8767140075192092;0.8215838362577491;0.8215838362577491;0.8767140075192092;0.8215838362577491;0.8215838362577491;0.8767140075192092;0.8215838362577491;0.8215838362577491;0.8767140075192092
0.0;0.1111111111111111;0.1178511301977579;0.2964997266644405;0.1111111111111111;0.1178511301977579;0.2964997266644405;0.1111111111111111;0.1178511301977579;0.2964997266644405;0.6405126152203486;0.6092717958449424;0.6859943405700354;0.6405126152203486;0.6092717958449424;0.6859943405700354;0.1111111111111111;0.1178511301977579;0.2964997266644405
3.5;0.7071067811865475;0.7071067811865475;0.8346223261119857;0.7071067811865475;0.7071067811865475;0.8346223261119857;0.7071067811865475;0.7071067811865475;0.8346223261119857;0.9045340337332909;0.9045340337332909;0.9258200997725516;0.9045340337332909;0.9045340337332909;0.9258200997725516;0.7071067811865475;0.7071067811865475;0.8346223261119857
3.9;0.8999999999999998;0.8999999999999998;0.8571428571428571;0.8999999999999998;0.8999999999999998;0.8571428571428571;0.8999999999999998;0.8999999999999998;0.8571428571428571;1.0;1.0;0.9333333333333332;1.0;1.0;0.9333333333333332;0.8999999999999998;0.8999999999999998;0.8571428571428571
5.0;0.7999999999999998;0.8432740427115678;0.8280786712108251;0.7999999999999998;0.8432740427115678;0.8280786712108251;0.7999999999999998;0.8432740427115678;0.8280786712108251;0.9574271077563381;0.9534625892455924;0.9375;0.9574271077563381;0.9534625892455924;0.9375;0.7999999999999998;0.8432740427115678;0.8280786712108251
0.0;0.10050378152592121;0.0;0.19867985355975656;0.10050378152592121;0.0;0.19867985355975656;0.10050378152592121;0.0;0.19867985355975656;0.8125;0.7999999999999999;0.7855844048495726;0.8125;0.7999999999999999;0.7855844048495726;0.10050378152592121;0.0;0.19867985355975656
3.0;0.6793662204867575;0.7071067811865476;0.7165985720844784;0.6793662204867575;0.7071067811865476;0.7165985720844784;0.6793662204867575;0.7071067811865476;0.7165985720844784;0.8770580193070293;0.8897565210026093;0.8542421961772492;0.8770580193070293;0.8897565210026093;0.8542421961772492;0.6793662204867575;0.7071067811865476;0.7165985720844784
3.0;0.6708203932499369;0.6708203932499369;0.6993786061802354;0.6708203932499369;0.6708203932499369;0.6993786061802354;0.6708203932499369;0.6708203932499369;0.6993786061802354;0.9575943747346316;0.9575943747346316;0.9637138621984578;0.9574271077563381;0.9574271077563381;0.9636241116594315;0.6708203932499369;0.6708203932499369;0.6993786061802354
4.25;0.7627700713964739;0.7627700713964739;0.7590721152765897;0.7627700713964739;0.7627700713964739;0.7590721152765897;0.7627700713964739;0.7627700713964739;0.7590721152765897;0.8703882797784892;0.8703882797784892;0.8767140075192092;0.8703882797784892;0.8703882797784892;0.8767140075192092;0.7627700713964739;0.7627700713964739;0.7590721152765897
0.0;0.13363062095621217;0.13363062095621217;0.24019223070763074;0.13363062095621217;0.13363062095621217;0.24019223070763074;0.13363062095621217;0.13363062095621217;0.24019223070763074;0.7893522173763263;0.7893522173763263;0.7458586212577012;0.7893522173763263;0.7893522173763263;0.7431605356175384;0.13363062095621217;0.13363062095621217;0.24019223070763074
3.5;0.6446583712203042;0.6446583712203042;0.6507913734559685;0.6446583712203042;0.6446583712203042;0.6507913734559685;0.6446583712203042;0.6446583712203042;0.6507913734559685;0.9393364366277241;0.9393364366277241;0.889108448948774;0.9393364366277241;0.9393364366277241;0.889108448948774;0.6446583712203042;0.6446583712203042;0.6507913734559685
3.1;0.37499999999999994;0.37499999999999994;0.46291004988627577;0.37499999999999994;0.37499999999999994;0.46291004988627577;0.37499999999999994;0.37499999999999994;0.46291004988627577;0.7035264706814485;0.7035264706814485;0.6726727939963125;0.7035264706814485;0.7035264706814485;0.6726727939963125;0.37499999999999994;0.37499999999999994;0.46291004988627577
3.0;0.7050239879106326;0.7050239879106326;0.746003846592251;0.7050239879106326;0.7050239879106326;0.746003846592251;0.7050239879106326;0.7050239879106326;0.746003846592251;0.9333336204025418;0.9333336204025418;0.9410382251409719;0.9335638713962128;0.9335638713962128;0.9413574486632833;0.7050239879106326;0.7050239879106326;0.746003846592251
3.0;0.5797655118929443;0.5797655118929443;0.6419444090860013;0.5797655118929443;0.5797655118929443;0.6419444090860013;0.5797655118929443;0.5797655118929443;0.6419444090860013;0.8357448101873572;0.8357448101873572;0.8547956442487634;0.8357448101873572;0.8357448101873572;0.8547956442487634;0.5797655118929443;0.5797655118929443;0.6419444090860013
3.0;0.8017837257372732;0.8017837257372732;0.82915619758885;0.8017837257372732;0.8017837257372732;0.82915619758885;0.8017837257372732;0.8017837257372732;0.82915619758885;0.9636241116594316;0.9636241116594316;0.9682458365518541;0.9636241116594316;0.9636241116594316;0.9682458365518541;0.8017837257372732;0.8017837257372732;0.82915619758885
3.75;0.875;0.8666666666666666;0.8823529411764706;0.875;0.8666666666666666;0.8823529411764706;0.875;0.8666666666666666;0.8823529411764706;1.0000000000000002;1.0;0.9999999999999998;1.0000000000000002;1.0;0.9999999999999998;0.875;0.8666666666666666;0.8823529411764706
0.5;0.26490647141300877;0.26490647141300877;0.30261376633440124;0.26490647141300877;0.26490647141300877;0.30261376633440124;0.26490647141300877;0.26490647141300877;0.30261376633440124;0.8098582871985256;0.8098582871985256;0.8028965419920906;0.8098582871985256;0.8098582871985256;0.8028965419920906;0.26490647141300877;0.26490647141300877;0.30261376633440124
2.5;0.5659164584181103;0.5833333333333334;0.46056618647183833;0.5659164584181103;0.5833333333333334;0.46056618647183833;0.5659164584181103;0.5833333333333334;0.46056618647183833;0.8488746876271654;0.8391463916782737;0.7200822998230957;0.8488746876271654;0.8391463916782737;0.7200822998230957;0.5659164584181103;0.5833333333333334;0.46056618647183833
3.0;0.6092717958449424;0.6092717958449424;0.6153846153846154;0.6092717958449424;0.6092717958449424;0.6153846153846154;0.6092717958449424;0.6092717958449424;0.6153846153846154;0.7205766921228922;0.7205766921228922;0.7590721152765897;0.7205766921228922;0.7205766921228922;0.7590721152765897;0.6092717958449424;0.6092717958449424;0.6153846153846154
3.75;0.5962847939999439;0.5640760748177662;0.533113989983183;0.5962847939999439;0.5640760748177662;0.533113989983183;0.5962847939999439;0.5640760748177662;0.533113989983183;0.9147218232928948;0.9096023449043614;0.8379382984242773;0.9146591207600472;0.9095085938862486;0.8374357893586237;0.5962847939999439;0.5640760748177662;0.533113989983183
3.5;0.8426648406178138;0.8426648406178138;0.8429272304235246;0.8426648406178138;0.8426648406178138;0.8429272304235246;0.8426648406178138;0.8426648406178138;0.8429272304235246;0.9718253158075502;0.9718253158075502;0.9591663046625439;0.9718253158075502;0.9718253158075502;0.9591663046625439;0.8426648406178138;0.8426648406178138;0.8429272304235246
3.9;0.8385254915624211;0.8292884288627292;0.8497058314499201;0.8385254915624211;0.8292884288627292;0.8497058314499201;0.8385254915624211;0.8292884288627292;0.8497058314499201;0.9710307096635927;0.9696323544234932;0.9573283064976374;0.9759000729485332;0.9746794344808963;0.960768922830523;0.8385254915624211;0.8292884288627292;0.8497058314499201
2.75;0.5582905262390825;0.5582905262390825;0.5925925925925926;0.5582905262390825;0.5582905262390825;0.5925925925925926;0.5582905262390825;0.5582905262390825;0.5925925925925926;0.8934271123648291;0.8934271123648291;0.8665407417674353;0.8934271123648291;0.8934271123648291;0.8665407417674353;0.5582905262390825;0.5582905262390825;0.5925925925925926
3.0;0.8164965809277261;0.8164965809277261;0.8100925873009825;0.8164965809277261;0.8164965809277261;0.8100925873009825;0.8164965809277261;0.8164965809277261;0.8100925873009825;0.9354143466934854;0.9354143466934854;0.9185586535436916;0.9354143466934854;0.9354143466934854;0.9185586535436916;0.8164965809277261;0.8164965809277261;0.8100925873009825
